time(s)	cellId	rnti	lcid	packetSize	delay(s)
54.294	2	11	3	356	0.0161406
54.441	2	7	3	438	0.0172376
54.466	2	3	3	369	0.0166216
54.479	2	17	3	195	0.0178176
54.487	2	18	3	447	0.0173656
54.535	2	20	3	252	0.0158436
54.552	2	15	3	139	0.0147256
54.575	2	30	3	58	0.0150086
54.676	2	24	3	33	0.00829956
54.713	2	22	3	309	0.0163026
54.869	2	26	3	270	0.0150356
55.109	2	6	3	247	0.0159366
55.131	2	15	3	139	0.0147256
55.135	2	10	3	497	0.0171106
55.167	2	25	3	473	0.0176556
55.361	2	23	3	52	0.0142486
55.369	2	22	3	309	0.0163026
55.439	2	27	3	228	0.0151156
55.444	2	24	3	33	0.00829956
55.672	2	14	3	333	0.0165136
55.71	2	15	3	139	0.0147256
55.759	2	29	3	389	0.0164986
55.775	2	21	3	476	0.0171976
55.908	2	7	3	438	0.0172376
56.025	2	22	3	309	0.0163026
56.039	2	18	3	447	0.0183656
56.073	2	17	3	195	0.0158176
56.175	2	30	3	58	0.0150086
56.184	2	2	3	494	0.0175246
56.212	2	24	3	33	0.00829956
56.286	2	20	3	252	0.0158436
56.289	2	15	3	139	0.0147256
56.336	2	3	3	369	0.0166216
56.442	2	16	3	486	0.0179806
56.491	2	19	3	368	0.0166466
56.681	2	22	3	309	0.0163026
56.71	2	12	3	313	0.0163546
56.837	2	4	3	186	0.0157866
56.868	2	15	3	139	0.0147256
56.955	2	8	3	81	0.0146946
56.98	2	24	3	33	0.00829956
57.337	2	22	3	309	0.0163026
57.375	2	7	3	438	0.0172376
57.447	2	15	3	139	0.0147256
57.559	2	25	3	473	0.0176556
57.589	2	18	3	447	0.0173656
57.658	2	23	3	52	0.0142486
57.669	2	17	3	195	0.0158176
57.697	2	13	3	286	0.0158596
57.748	2	24	3	33	0.00829956
57.775	2	30	3	58	0.0150086
57.902	2	26	3	270	0.0150356
57.993	2	22	3	309	0.0163026
58.026	2	15	3	139	0.0147256
58.037	2	20	3	252	0.0158436
58.206	2	3	3	369	0.0166216
58.445	2	14	3	333	0.0165136
58.516	2	24	3	33	0.00829956
58.605	2	15	3	139	0.0147256
58.649	2	22	3	309	0.0163026
58.842	2	7	3	438	0.0172376
58.893	2	9	3	476	0.0174966
59.117	2	27	3	228	0.0151156
59.14	2	18	3	447	0.0173656
59.184	2	15	3	139	0.0147256
59.213	2	11	3	356	0.0161406
59.265	2	17	3	195	0.0158176
59.284	2	24	3	33	0.00829956
59.305	2	22	3	309	0.0163026
59.306	2	19	3	368	0.0196466
59.329	2	6	3	247	0.0159366
59.362	2	10	3	497	0.0171106
59.375	2	30	3	58	0.0150086
59.4	2	16	3	486	0.0179806
59.465	2	29	3	389	0.0164986
59.763	2	15	3	139	0.0147256
59.788	2	20	3	252	0.0158436
59.795	2	8	3	81	0.0146946
59.819	2	4	3	186	0.0157866
59.915	2	2	3	494	0.0175246
59.951	2	25	3	473	0.0176556
59.958	2	23	3	52	0.0172486
59.961	2	22	3	309	0.0163026
