time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.68503	2	5	3	57	0.00295714
1.73703	2	28	3	44	0.00295714
1.74303	2	28	3	127	0.00295714
1.74403	2	28	3	127	0.00295714
1.74503	2	28	3	45	0.00295714
1.74603	2	18	3	44	0.00295714
1.75203	2	18	3	127	0.00295714
1.75303	2	18	3	127	0.00295714
1.75403	2	18	3	127	0.00295714
1.75503	2	18	3	32	0.00295714
1.76903	2	30	3	44	0.00295714
1.77503	2	30	3	18	0.00295714
1.78103	2	1	3	44	0.00295714
1.78703	2	1	3	127	0.00295714
1.78803	2	1	3	127	0.00295714
1.78903	2	1	3	127	0.00295714
1.79003	2	1	3	14	0.00295714
1.80203	2	17	3	44	0.00295714
1.80803	2	17	3	127	0.00295714
1.80903	2	17	3	30	0.00295714
1.81603	2	28	3	44	0.00295714
1.82203	2	28	3	127	0.00295714
1.82303	2	28	3	127	0.00295714
1.82403	2	28	3	45	0.00295714
1.84503	2	5	3	44	0.00295714
1.85103	2	5	3	57	0.00295714
1.85703	2	15	3	44	0.00295714
1.86303	2	15	3	99	0.00295714
1.89503	2	28	3	44	0.00295714
1.90103	2	28	3	127	0.00295714
1.90203	2	28	3	127	0.00295714
1.90303	2	28	3	45	0.00295714
1.91003	2	1	3	44	0.00295714
1.91603	2	1	3	127	0.00295714
1.91703	2	1	3	127	0.00295714
1.91803	2	1	3	127	0.00295714
1.91903	2	1	3	14	0.00295714
1.97403	2	28	3	44	0.00295714
1.98003	2	28	3	127	0.00295714
1.98103	2	28	3	127	0.00295714
1.98203	2	28	3	45	0.00295714
1.99803	2	20	3	44	0.00295714
2.00403	2	20	3	127	0.00295714
2.00503	2	20	3	87	0.00295714
2.01103	2	5	3	44	0.00295714
2.01703	2	5	3	57	0.00295714
2.03903	2	1	3	44	0.00295714
2.04503	2	1	3	127	0.00295714
2.04603	2	1	3	127	0.00295714
2.04703	2	1	3	127	0.00295714
2.04803	2	1	3	14	0.00295714
2.05303	2	28	3	44	0.00295714
2.05903	2	28	3	127	0.00295714
2.06003	2	28	3	127	0.00295714
2.06103	2	28	3	45	0.00295714
2.09803	2	3	3	44	0.00295714
2.10403	2	3	3	127	0.00295714
2.10503	2	3	3	127	0.00295714
2.10603	2	3	3	79	0.00295714
2.13203	2	28	3	44	0.00295714
2.13803	2	28	3	127	0.00295714
2.13903	2	28	3	127	0.00295714
