Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
3.983	ENB PHY Rxed	398	2	0	2	0	0	SR
3.998	ENB PHY Rxed	399	7	0	2	0	0	SR
4.023	ENB PHY Rxed	402	2	0	2	0	0	SR
4.079	ENB PHY Rxed	407	8	0	2	0	0	SR
4.098	ENB PHY Rxed	409	7	0	2	0	0	SR
4.102	ENB PHY Rxed	410	1	0	2	0	0	SR
4.164	ENB PHY Rxed	416	3	0	2	0	0	SR
4.164	ENB PHY Rxed	416	3	0	2	0	0	SR
4.168	ENB PHY Rxed	416	7	0	2	0	0	SR
4.181	ENB PHY Rxed	418	0	0	2	0	0	SR
4.188	ENB PHY Rxed	418	7	0	2	0	0	SR
4.227	ENB PHY Rxed	422	6	0	2	0	0	SR
4.26	ENB PHY Rxed	425	9	0	2	0	0	SR
4.33	ENB PHY Rxed	432	9	0	2	0	0	SR
4.339	ENB PHY Rxed	433	8	0	2	0	0	SR
4.356	ENB PHY Rxed	435	5	0	2	0	0	SR
4.397	ENB PHY Rxed	439	6	0	2	0	0	SR
4.418	ENB PHY Rxed	441	7	0	2	0	0	SR
4.457	ENB PHY Rxed	445	6	0	2	0	0	SR
4.485	ENB PHY Rxed	448	4	0	2	0	0	SR
4.496	ENB PHY Rxed	449	5	0	2	0	0	SR
4.497	ENB PHY Rxed	449	6	0	2	0	0	SR
4.549	ENB PHY Rxed	454	8	0	2	0	0	SR
4.576	ENB PHY Rxed	457	5	0	2	0	0	SR
4.614	ENB PHY Rxed	461	3	0	2	0	0	SR
4.655	ENB PHY Rxed	465	4	0	2	0	0	SR
4.662	ENB PHY Rxed	466	1	0	2	0	0	SR
4.734	ENB PHY Rxed	473	3	0	2	0	0	SR
4.743	ENB PHY Rxed	474	2	0	2	0	0	SR
4.747	ENB PHY Rxed	474	6	0	2	0	0	SR
4.751	ENB PHY Rxed	475	0	0	2	0	0	SR
4.813	ENB PHY Rxed	481	2	0	2	0	0	SR
4.816	ENB PHY Rxed	481	5	0	2	0	0	SR
4.82	ENB PHY Rxed	481	9	0	2	0	0	SR
4.828	ENB PHY Rxed	482	7	0	2	0	0	SR
4.841	ENB PHY Rxed	484	0	0	2	0	0	SR
4.844	ENB PHY Rxed	484	3	0	2	0	0	SR
4.872	ENB PHY Rxed	487	1	0	2	0	0	SR
4.892	ENB PHY Rxed	489	1	0	2	0	0	SR
4.921	ENB PHY Rxed	492	0	0	2	0	0	SR
4.964	ENB PHY Rxed	496	3	0	2	0	0	SR
4.971	ENB PHY Rxed	497	0	0	2	0	0	SR
4.989	ENB PHY Rxed	498	8	0	2	0	0	SR
4.994	ENB PHY Rxed	499	3	0	2	0	0	SR
5.001	ENB PHY Rxed	500	0	0	2	0	0	SR
5.05	ENB PHY Rxed	504	9	0	2	0	0	SR
5.078	ENB PHY Rxed	507	7	0	2	0	0	SR
5.091	ENB PHY Rxed	509	0	0	2	0	0	SR
5.129	ENB PHY Rxed	512	8	0	2	0	0	SR
5.13	ENB PHY Rxed	512	9	0	2	0	0	SR
5.16	ENB PHY Rxed	515	9	0	2	0	0	SR
5.208	ENB PHY Rxed	520	7	0	2	0	0	SR
5.259	ENB PHY Rxed	525	8	0	2	0	0	SR
5.287	ENB PHY Rxed	528	6	0	2	0	0	SR
5.326	ENB PHY Rxed	532	5	0	2	0	0	SR
5.326	ENB PHY Rxed	532	5	0	2	0	0	SR
5.366	ENB PHY Rxed	536	5	0	2	0	0	SR
5.388	ENB PHY Rxed	538	7	0	2	0	0	SR
5.445	ENB PHY Rxed	544	4	0	2	0	0	SR
5.492	ENB PHY Rxed	549	1	0	2	0	0	SR
5.495	ENB PHY Rxed	549	4	0	2	0	0	SR
5.5	ENB PHY Rxed	549	9	0	2	0	0	SR
5.517	ENB PHY Rxed	551	6	0	2	0	0	SR
5.519	ENB PHY Rxed	551	8	0	2	0	0	SR
