time(s)	cellId	rnti	lcid	packetSize
6.14007	2	4	3	21
6.14407	2	16	3	44
6.15007	2	16	3	127
6.15107	2	16	3	127
6.15207	2	16	3	127
6.15307	2	16	3	71
6.15807	2	5	3	44
6.15807	2	22	3	16
6.15807	2	28	3	44
6.15907	2	22	3	44
6.16407	2	28	3	127
6.16507	2	28	3	127
6.16607	2	28	3	45
6.16707	2	5	3	44
6.16707	2	1	3	44
6.16807	2	5	3	15
6.16807	2	22	3	72
6.16907	2	22	3	127
6.17107	2	22	3	44
6.17207	2	22	3	18
6.17307	2	1	3	127
6.17407	2	1	3	127
6.17507	2	1	3	127
6.17607	2	1	3	14
6.23707	2	28	3	44
6.24307	2	28	3	127
6.24407	2	28	3	127
6.24507	2	28	3	45
6.28907	2	24	3	35
6.29307	2	1	3	44
6.29907	2	1	3	127
6.30007	2	1	3	127
6.30107	2	1	3	127
6.30207	2	1	3	14
6.31607	2	28	3	44
6.32207	2	28	3	127
6.32307	2	28	3	127
6.32407	2	28	3	45
6.32507	2	5	3	44
6.33107	2	5	3	57
6.33107	2	26	3	16
6.33207	2	26	3	44
6.33707	2	26	3	127
6.33807	2	26	3	91
6.39407	2	18	3	44
6.39507	2	28	3	44
6.40007	2	18	3	127
6.40107	2	28	3	127
6.40207	2	28	3	127
6.40307	2	28	3	45
6.40407	2	18	3	99
6.40507	2	18	3	127
6.40607	2	18	3	60
6.42207	2	1	3	44
6.42807	2	1	3	127
6.42907	2	1	3	127
6.43007	2	1	3	127
6.43107	2	1	3	14
6.47407	2	28	3	44
6.48007	2	28	3	127
6.48107	2	28	3	127
6.48207	2	28	3	45
6.48707	2	15	3	44
6.49007	2	5	3	44
6.49307	2	15	3	99
6.49607	2	5	3	57
6.55107	2	1	3	44
6.55307	2	28	3	44
6.55707	2	1	3	127
6.55807	2	1	3	127
6.55907	2	28	3	127
6.56007	2	28	3	127
6.56107	2	28	3	45
6.56207	2	1	3	99
6.56307	2	1	3	42
6.56707	2	30	3	44
6.57307	2	30	3	18
6.58707	2	17	3	44
6.59307	2	17	3	127
6.59407	2	17	3	30
6.63207	2	28	3	44
6.63807	2	28	3	127
6.63907	2	28	3	127
6.64007	2	28	3	45
6.65607	2	5	3	44
6.66207	2	5	3	57
6.68007	2	1	3	44
6.68607	2	1	3	127
6.68707	2	1	3	127
6.68807	2	1	3	127
6.68907	2	1	3	14
6.71107	2	28	3	44
6.71707	2	28	3	127
6.71807	2	28	3	127
6.71907	2	28	3	45
6.79007	2	28	3	44
6.79607	2	28	3	127
6.79707	2	28	3	127
6.79807	2	28	3	45
6.80907	2	1	3	44
6.81407	2	22	3	44
6.81507	2	1	3	127
6.81607	2	1	3	127
6.81707	2	1	3	127
6.81807	2	1	3	14
6.82007	2	22	3	127
6.82307	2	5	3	44
6.82307	2	22	3	44
6.82407	2	22	3	102
6.82907	2	5	3	57
6.86907	2	28	3	44
6.87507	2	28	3	127
6.87607	2	28	3	127
6.87707	2	28	3	45
6.93807	2	1	3	44
6.94407	2	1	3	127
6.94507	2	1	3	127
6.94607	2	1	3	127
6.94707	2	1	3	14
6.94807	2	28	3	44
6.95407	2	28	3	127
6.95507	2	28	3	127
6.95607	2	28	3	45
6.98807	2	5	3	44
6.99407	2	5	3	57
7.02707	2	28	3	44
7.03307	2	28	3	127
7.03407	2	28	3	127
7.03507	2	28	3	45
7.05707	2	24	3	35
7.06507	2	15	3	44
7.06707	2	1	3	44
7.07107	2	15	3	99
7.07307	2	1	3	127
7.07407	2	1	3	127
7.07507	2	1	3	127
7.07607	2	1	3	14
7.10607	2	28	3	44
7.11207	2	28	3	127
7.11307	2	28	3	127
7.11407	2	28	3	45
7.11507	2	23	3	44
7.12107	2	23	3	12
7.15407	2	5	3	44
7.16007	2	5	3	57
7.18507	2	28	3	44
7.19107	2	28	3	127
7.19207	2	28	3	127
7.19307	2	28	3	45
7.19607	2	1	3	44
7.20207	2	1	3	127
7.20307	2	1	3	127
7.20407	2	1	3	127
7.20507	2	1	3	14
7.24807	2	20	3	44
7.25407	2	20	3	127
7.25507	2	20	3	87
7.26407	2	28	3	44
7.27007	2	28	3	127
7.27107	2	28	3	127
7.27207	2	28	3	45
7.31507	2	25	3	44
7.32007	2	5	3	44
7.32107	2	25	3	127
7.32207	2	25	3	127
7.32307	2	25	3	127
7.32407	2	25	3	58
7.32507	2	1	3	44
7.32607	2	5	3	57
7.33107	2	1	3	127
7.33207	2	1	3	127
7.33307	2	1	3	127
7.33407	2	1	3	14
7.34307	2	28	3	44
7.34907	2	28	3	127
7.35007	2	28	3	127
7.35107	2	28	3	45
7.42207	2	28	3	44
7.42807	2	28	3	127
7.42907	2	28	3	127
7.43007	2	28	3	45
7.45407	2	1	3	44
7.46007	2	1	3	127
7.46107	2	1	3	127
7.46207	2	1	3	127
7.46307	2	1	3	14
7.47007	2	22	3	44
7.47607	2	22	3	127
7.47707	2	22	3	127
7.47807	2	22	3	19
7.48507	2	7	3	44
7.48607	2	5	3	44
7.49107	2	7	3	127
7.49207	2	7	3	16
7.49207	2	5	3	57
7.49307	2	7	3	127
7.49407	2	7	3	127
7.49507	2	7	3	9
7.50107	2	28	3	44
7.50707	2	28	3	127
7.50807	2	28	3	127
7.50907	2	28	3	45
7.57007	2	29	3	44
7.57607	2	29	3	127
7.57707	2	29	3	127
7.57807	2	29	3	99
7.58007	2	28	3	44
7.58307	2	1	3	44
7.58607	2	28	3	127
7.58707	2	28	3	127
7.58807	2	28	3	45
7.58907	2	1	3	99
7.59007	2	1	3	127
7.59107	2	1	3	127
7.59307	2	1	3	42
7.61507	2	27	3	44
7.62107	2	27	3	127
7.62207	2	27	3	63
7.64407	2	15	3	44
7.65007	2	15	3	99
7.65207	2	5	3	44
7.65807	2	5	3	57
7.65907	2	28	3	44
7.66507	2	28	3	127
7.66607	2	28	3	127
7.66707	2	28	3	45
7.66907	2	2	3	44
7.67507	2	2	3	127
7.67607	2	2	3	127
7.67707	2	2	3	127
7.67807	2	2	3	79
7.70507	2	3	3	44
7.71107	2	3	3	127
7.71207	2	3	3	72
7.71207	2	1	3	44
7.71307	2	3	3	127
7.71407	2	3	3	9
7.71807	2	1	3	127
7.71907	2	1	3	127
7.72007	2	1	3	127
7.72107	2	1	3	14
7.73807	2	28	3	44
7.74407	2	28	3	127
7.74507	2	28	3	127
7.74607	2	28	3	45
7.81707	2	28	3	44
7.81807	2	5	3	44
7.82307	2	28	3	127
7.82407	2	28	3	127
7.82507	2	28	3	45
7.82607	2	5	3	57
7.82707	2	24	3	35
7.84107	2	1	3	44
7.84707	2	1	3	127
7.84807	2	1	3	127
7.84907	2	1	3	127
7.85007	2	1	3	14
7.89607	2	28	3	44
7.90207	2	28	3	127
7.90307	2	28	3	127
7.90407	2	28	3	45
7.91007	2	13	3	44
7.91607	2	13	3	127
7.91707	2	13	3	121
7.94507	2	18	3	44
7.95107	2	18	3	127
7.95207	2	18	3	127
7.95307	2	18	3	127
7.95407	2	18	3	32
7.97007	2	1	3	44
7.97507	2	28	3	44
7.97607	2	1	3	127
7.97707	2	1	3	127
7.97807	2	1	3	127
7.97907	2	1	3	14
7.98107	2	28	3	127
7.98207	2	28	3	127
7.98307	2	28	3	45
7.98407	2	5	3	44
7.99007	2	5	3	57
8.05407	2	28	3	44
8.06007	2	28	3	127
8.06107	2	28	3	127
8.06207	2	28	3	45
8.09907	2	1	3	44
8.10507	2	1	3	127
8.10607	2	1	3	127
8.10707	2	1	3	127
8.10807	2	1	3	14
8.12607	2	22	3	44
8.13207	2	22	3	127
8.13307	2	22	3	72
8.13307	2	28	3	44
8.13407	2	22	3	74
8.13907	2	28	3	127
8.14007	2	28	3	127
8.14107	2	28	3	45
8.15007	2	5	3	44
8.15607	2	5	3	57
8.16607	2	30	3	44
8.17207	2	30	3	18
8.18307	2	17	3	44
8.18907	2	17	3	127
8.19007	2	17	3	30
8.20707	2	12	3	44
8.21207	2	28	3	44
8.21307	2	12	3	127
8.21407	2	12	3	127
8.21507	2	12	3	23
8.21807	2	28	3	127
8.21907	2	28	3	127
8.22007	2	28	3	45
8.22307	2	15	3	44
8.22807	2	1	3	44
8.22907	2	15	3	99
8.23407	2	1	3	127
8.23507	2	1	3	127
8.23607	2	1	3	127
8.23707	2	1	3	14
8.29107	2	28	3	44
8.29707	2	28	3	127
8.29807	2	28	3	127
8.29907	2	28	3	45
8.31607	2	5	3	44
8.32207	2	5	3	57
8.35707	2	1	3	44
8.36307	2	1	3	127
8.36407	2	1	3	127
8.36507	2	1	3	127
8.36607	2	1	3	14
8.37007	2	28	3	44
8.37607	2	28	3	127
8.37707	2	28	3	127
8.37807	2	28	3	45
8.44907	2	28	3	44
8.45507	2	28	3	127
8.45607	2	28	3	127
8.45707	2	28	3	45
8.48207	2	5	3	44
8.48607	2	1	3	44
8.48807	2	5	3	57
8.49207	2	1	3	127
8.49307	2	1	3	127
8.49407	2	1	3	127
8.49507	2	1	3	14
8.52007	2	14	3	44
8.52607	2	14	3	127
8.52707	2	14	3	127
8.52807	2	14	3	43
8.52807	2	28	3	44
8.53407	2	28	3	127
8.53507	2	28	3	127
8.53607	2	28	3	45
8.59307	2	24	3	35
8.60707	2	28	3	44
8.61307	2	28	3	127
8.61407	2	28	3	127
8.61507	2	28	3	45
8.61607	2	1	3	44
8.62207	2	1	3	127
8.62307	2	1	3	127
8.62407	2	1	3	127
8.62507	2	1	3	14
8.62607	2	10	3	44
8.63207	2	10	3	127
8.63307	2	10	3	127
8.63407	2	10	3	127
8.63507	2	10	3	82
8.64807	2	5	3	44
8.65407	2	5	3	57
8.66607	2	8	3	44
8.67207	2	8	3	41
8.67607	2	19	3	44
8.67907	2	6	3	44
8.68207	2	19	3	127
8.68307	2	19	3	127
8.68407	2	19	3	78
8.68507	2	6	3	99
8.68607	2	6	3	72
8.68607	2	28	3	44
8.68707	2	6	3	40
8.69207	2	28	3	127
8.69307	2	28	3	127
8.69407	2	28	3	45
8.74407	2	1	3	44
8.75007	2	1	3	127
8.75107	2	1	3	127
8.75207	2	1	3	127
8.75307	2	1	3	14
8.76507	2	28	3	44
8.77107	2	28	3	127
8.77207	2	28	3	127
8.77307	2	28	3	45
8.78207	2	22	3	44
8.78807	2	22	3	127
8.78907	2	22	3	127
8.79007	2	22	3	19
8.80207	2	15	3	44
8.80807	2	15	3	99
8.81407	2	5	3	44
8.82007	2	5	3	57
8.84407	2	28	3	44
8.85007	2	28	3	127
8.85107	2	28	3	127
8.85207	2	28	3	45
8.87307	2	1	3	44
8.87907	2	1	3	127
8.88007	2	1	3	127
8.88107	2	1	3	127
8.88207	2	1	3	14
8.92307	2	28	3	44
8.92907	2	28	3	127
8.93007	2	28	3	127
8.93107	2	28	3	45
8.95207	2	7	3	44
8.95807	2	7	3	127
8.95907	2	7	3	127
8.96007	2	7	3	127
8.96107	2	7	3	23
8.98007	2	5	3	44
8.98607	2	5	3	57
8.99907	2	20	3	44
9.00207	2	28	3	44
9.00207	2	1	3	44
9.00507	2	20	3	127
9.00607	2	20	3	87
9.00807	2	28	3	127
9.00907	2	28	3	127
9.01007	2	28	3	45
9.01107	2	1	3	99
9.01207	2	1	3	127
9.01307	2	1	3	127
9.01507	2	1	3	42
9.08107	2	28	3	44
9.08707	2	28	3	127
9.08807	2	28	3	127
9.08907	2	28	3	45
9.10207	2	16	3	44
9.10807	2	16	3	127
9.10907	2	16	3	127
9.11007	2	16	3	127
9.11107	2	16	3	71
9.11607	2	4	3	16
9.11707	2	4	3	44
9.12207	2	4	3	127
9.12307	2	4	3	7
9.13107	2	1	3	44
9.13707	2	1	3	127
9.13807	2	1	3	127
9.13907	2	1	3	127
9.14007	2	1	3	14
9.14607	2	5	3	44
9.15207	2	5	3	57
9.16007	2	28	3	44
9.16607	2	28	3	127
9.16707	2	28	3	127
9.16807	2	28	3	45
9.23907	2	28	3	44
9.24507	2	28	3	127
9.24607	2	28	3	127
9.24707	2	28	3	45
9.26007	2	1	3	44
9.26607	2	1	3	127
9.26707	2	1	3	127
9.26807	2	1	3	127
9.26907	2	1	3	14
9.31207	2	5	3	44
9.31807	2	5	3	57
9.31807	2	28	3	44
9.32407	2	28	3	127
9.32507	2	28	3	127
9.32607	2	28	3	45
9.36107	2	24	3	35
9.36407	2	26	3	44
9.37007	2	26	3	127
9.37107	2	26	3	105
9.38107	2	15	3	44
9.38707	2	15	3	99
9.38907	2	1	3	44
9.39507	2	1	3	127
9.39607	2	1	3	127
9.39707	2	28	3	44
9.39707	2	1	3	72
9.39807	2	1	3	69
9.40307	2	28	3	127
9.40407	2	28	3	127
9.40507	2	28	3	45
9.41207	2	23	3	44
9.41807	2	23	3	12
9.43807	2	22	3	44
9.44407	2	22	3	127
9.44507	2	22	3	127
9.44607	2	22	3	19
9.45307	2	21	3	44
9.45907	2	21	3	127
9.46007	2	21	3	127
9.46107	2	21	3	127
9.46207	2	21	3	61
9.47607	2	28	3	44
9.47807	2	5	3	44
9.48207	2	28	3	127
9.48307	2	28	3	127
9.48407	2	28	3	45
9.48507	2	5	3	57
9.49607	2	18	3	44
9.50207	2	18	3	127
9.50307	2	18	3	127
9.50407	2	18	3	127
9.50507	2	18	3	32
9.51807	2	1	3	44
9.52407	2	1	3	127
9.52507	2	1	3	127
9.52607	2	1	3	127
9.52707	2	1	3	14
9.55507	2	28	3	44
9.56107	2	28	3	127
9.56207	2	28	3	127
9.56307	2	28	3	45
9.57507	2	3	3	44
9.58107	2	3	3	127
9.58207	2	3	3	127
9.58307	2	3	3	79
9.63407	2	28	3	44
9.64007	2	28	3	127
9.64107	2	28	3	127
9.64207	2	28	3	45
9.64407	2	5	3	44
9.64707	2	1	3	44
9.65007	2	5	3	57
9.65307	2	1	3	127
9.65407	2	1	3	127
9.65507	2	1	3	127
9.65607	2	1	3	14
9.70707	2	25	3	44
9.71307	2	25	3	72
9.71307	2	28	3	44
9.71407	2	25	3	127
9.71507	2	25	3	127
9.71607	2	25	3	113
9.71907	2	28	3	127
9.72007	2	28	3	127
9.72107	2	28	3	45
9.76607	2	30	3	44
9.77207	2	30	3	18
9.77607	2	1	3	44
9.77907	2	17	3	44
9.78207	2	1	3	127
9.78307	2	1	3	127
9.78407	2	1	3	127
9.78507	2	1	3	14
9.78607	2	17	3	72
9.78707	2	17	3	85
9.79207	2	28	3	44
9.79807	2	28	3	127
9.79907	2	28	3	127
9.80007	2	28	3	45
9.81007	2	5	3	44
9.81607	2	5	3	57
9.87107	2	28	3	44
9.87707	2	28	3	127
9.87807	2	28	3	127
9.87907	2	28	3	45
9.90507	2	1	3	44
9.91107	2	1	3	127
9.91207	2	1	3	127
9.91307	2	1	3	127
9.91407	2	1	3	14
9.95007	2	28	3	44
9.95607	2	28	3	127
9.95707	2	28	3	127
9.95807	2	28	3	45
9.96007	2	15	3	44
9.96607	2	15	3	99
9.97107	2	9	3	44
9.97607	2	5	3	44
9.97707	2	9	3	127
9.97807	2	9	3	127
9.97907	2	9	3	127
9.98007	2	9	3	61
9.98207	2	5	3	57
10.0121	2	11	3	44
10.0181	2	11	3	127
10.0191	2	11	3	127
10.0201	2	11	3	66
10.0291	2	28	3	44
10.0341	2	1	3	44
10.0351	2	28	3	127
10.0361	2	28	3	127
10.0371	2	28	3	45
10.0401	2	1	3	127
10.0421	2	1	3	44
10.0431	2	1	3	127
10.0441	2	1	3	97
10.0941	2	22	3	44
10.1001	2	22	3	127
10.1011	2	22	3	127
10.1021	2	22	3	19
10.1081	2	28	3	44
10.1141	2	28	3	127
10.1151	2	28	3	127
10.1161	2	28	3	45
10.1291	2	24	3	35
10.1421	2	5	3	44
10.1481	2	5	3	57
10.1631	2	1	3	44
10.1691	2	1	3	127
10.1701	2	1	3	127
10.1711	2	1	3	127
10.1721	2	1	3	14
10.1871	2	28	3	44
10.1931	2	28	3	127
10.1941	2	28	3	127
10.1951	2	28	3	45
10.2661	2	28	3	44
10.2721	2	28	3	127
10.2731	2	28	3	127
10.2741	2	28	3	45
10.2921	2	1	3	44
10.2981	2	1	3	127
10.2991	2	1	3	127
10.3001	2	1	3	127
10.3011	2	1	3	14
10.3081	2	5	3	44
10.3141	2	5	3	57
10.3451	2	28	3	44
10.3511	2	28	3	127
10.3521	2	28	3	127
10.3531	2	28	3	45
10.4191	2	7	3	44
10.4211	2	1	3	44
10.4241	2	28	3	44
10.4251	2	7	3	127
10.4261	2	7	3	127
10.4271	2	1	3	127
10.4281	2	1	3	127
10.4291	2	1	3	127
10.4301	2	28	3	127
10.4311	2	28	3	127
10.4321	2	28	3	45
10.4331	2	1	3	14
10.4351	2	7	3	99
10.4371	2	7	3	44
10.4381	2	7	3	9
10.4741	2	5	3	44
10.4801	2	5	3	57
10.5031	2	28	3	44
10.5091	2	28	3	127
10.5101	2	28	3	127
10.5111	2	28	3	45
10.5391	2	15	3	44
10.5451	2	15	3	99
10.5501	2	1	3	44
10.5561	2	1	3	127
10.5571	2	1	3	127
10.5581	2	1	3	127
10.5591	2	1	3	14
10.5821	2	28	3	44
10.5881	2	28	3	127
10.5891	2	28	3	127
10.5901	2	28	3	45
10.6401	2	5	3	44
10.6461	2	5	3	57
10.6611	2	28	3	44
10.6671	2	28	3	127
10.6681	2	28	3	127
10.6691	2	28	3	45
10.6791	2	1	3	44
10.6851	2	1	3	127
10.6861	2	1	3	127
10.6871	2	1	3	127
10.6881	2	1	3	14
10.7401	2	28	3	44
10.7461	2	28	3	127
10.7471	2	28	3	127
10.7481	2	28	3	45
10.7501	2	20	3	44
10.7501	2	22	3	44
10.7561	2	22	3	127
10.7571	2	22	3	127
10.7581	2	20	3	72
10.7581	2	22	3	19
10.7591	2	20	3	127
10.7601	2	20	3	17
10.8061	2	5	3	44
10.8081	2	1	3	44
10.8121	2	5	3	57
10.8141	2	1	3	127
10.8151	2	1	3	127
10.8161	2	1	3	127
10.8171	2	1	3	14
10.8191	2	28	3	44
10.8251	2	28	3	127
10.8261	2	28	3	127
10.8271	2	28	3	45
10.8971	2	24	3	35
10.8981	2	28	3	44
10.9041	2	28	3	127
10.9051	2	28	3	127
10.9061	2	28	3	45
10.9371	2	1	3	44
10.9431	2	1	3	127
10.9441	2	1	3	127
10.9451	2	1	3	127
10.9461	2	1	3	14
10.9721	2	5	3	44
10.9771	2	28	3	44
10.9781	2	5	3	57
10.9831	2	28	3	127
10.9841	2	28	3	127
10.9851	2	28	3	45
11.0471	2	18	3	44
11.0531	2	18	3	127
11.0541	2	18	3	127
11.0551	2	18	3	127
11.0561	2	18	3	32
11.0561	2	28	3	44
11.0621	2	28	3	127
11.0631	2	28	3	127
11.0641	2	28	3	45
11.0661	2	1	3	44
11.0721	2	1	3	127
11.0731	2	1	3	127
11.0741	2	1	3	127
11.0751	2	1	3	14
11.1181	2	15	3	44
11.1241	2	15	3	99
11.1351	2	28	3	44
11.1381	2	5	3	44
11.1411	2	28	3	127
11.1421	2	28	3	127
11.1431	2	28	3	45
11.1441	2	5	3	57
11.1951	2	1	3	44
11.2011	2	1	3	127
11.2021	2	1	3	127
11.2031	2	1	3	127
11.2041	2	1	3	14
11.2141	2	28	3	44
11.2201	2	28	3	127
11.2211	2	28	3	127
11.2221	2	28	3	45
11.2761	2	29	3	44
11.2821	2	29	3	127
11.2831	2	29	3	127
11.2841	2	29	3	99
11.2931	2	14	3	44
11.2931	2	27	3	16
11.2931	2	28	3	44
11.2941	2	27	3	44
11.2991	2	28	3	127
11.3001	2	28	3	127
11.3011	2	28	3	45
11.3021	2	14	3	99
11.3031	2	14	3	127
11.3041	2	14	3	71
11.3041	2	5	3	44
11.3071	2	27	3	44
11.3091	2	27	3	16
11.3101	2	5	3	57
11.3111	2	27	3	118
11.3241	2	1	3	44
11.3301	2	1	3	127
11.3311	2	1	3	127
11.3321	2	1	3	127
11.3331	2	1	3	14
11.3661	2	30	3	44
11.3721	2	28	3	44
11.3721	2	30	3	18
11.3751	2	17	3	44
11.3781	2	28	3	127
11.3791	2	28	3	127
11.3801	2	28	3	45
11.3811	2	17	3	99
11.3821	2	17	3	58
11.4001	2	2	3	44
11.4061	2	2	3	72
11.4061	2	22	3	44
11.4071	2	2	3	127
11.4081	2	2	3	127
11.4091	2	2	3	127
11.4101	2	2	3	9
11.4121	2	22	3	127
11.4131	2	22	3	127
11.4141	2	22	3	19
11.4451	2	3	3	44
11.4511	2	3	3	72
11.4511	2	28	3	44
11.4521	2	3	3	127
11.4531	2	3	3	72
11.4531	2	1	3	44
11.4541	2	3	3	64
11.4571	2	28	3	127
11.4581	2	28	3	127
11.4591	2	28	3	45
11.4601	2	1	3	99
11.4611	2	1	3	127
11.4621	2	1	3	127
11.4641	2	1	3	42
11.4701	2	5	3	44
11.4761	2	5	3	57
11.4881	2	19	3	44
11.4941	2	19	3	127
11.4951	2	19	3	127
11.4961	2	19	3	78
11.5061	2	8	3	44
11.5121	2	8	3	41
11.5301	2	28	3	44
11.5361	2	28	3	127
11.5371	2	28	3	127
11.5381	2	28	3	45
11.5821	2	1	3	44
11.5881	2	1	3	127
11.5891	2	1	3	127
11.5901	2	1	3	127
11.5911	2	1	3	14
11.6091	2	28	3	44
11.6151	2	28	3	127
11.6161	2	28	3	127
11.6171	2	28	3	45
11.6361	2	5	3	44
11.6421	2	5	3	57
11.6651	2	24	3	35
11.6881	2	28	3	44
11.6941	2	28	3	127
11.6951	2	28	3	127
11.6961	2	28	3	45
11.6971	2	15	3	44
11.7031	2	15	3	99
11.7091	2	23	3	44
11.7111	2	1	3	44
11.7151	2	23	3	12
11.7171	2	1	3	127
11.7181	2	1	3	127
11.7191	2	1	3	127
11.7201	2	1	3	14
11.7391	2	13	3	44
11.7451	2	13	3	127
11.7461	2	13	3	121
11.7671	2	28	3	44
11.7731	2	28	3	127
11.7741	2	28	3	127
11.7751	2	28	3	45
11.8021	2	5	3	44
11.8081	2	5	3	57
11.8401	2	1	3	44
11.8461	2	28	3	44
11.8461	2	1	3	72
11.8471	2	1	3	127
11.8481	2	1	3	127
11.8491	2	1	3	69
11.8521	2	28	3	127
11.8531	2	28	3	127
11.8541	2	28	3	45
11.8861	2	7	3	44
11.8921	2	7	3	127
11.8931	2	7	3	127
11.8941	2	7	3	127
11.8951	2	7	3	23
11.9251	2	28	3	44
11.9311	2	28	3	127
11.9321	2	28	3	127
11.9331	2	28	3	45
11.9681	2	5	3	44
11.9691	2	1	3	44
11.9741	2	5	3	57
11.9751	2	1	3	127
11.9761	2	1	3	127
11.9771	2	1	3	127
11.9781	2	1	3	14
12.0041	2	28	3	44
12.0101	2	28	3	127
12.0111	2	28	3	127
12.0121	2	28	3	45
12.0601	2	16	3	44
12.0621	2	22	3	44
12.0661	2	16	3	127
12.0671	2	16	3	127
12.0681	2	22	3	127
12.0691	2	22	3	127
12.0701	2	16	3	72
12.0701	2	22	3	19
12.0711	2	16	3	126
12.0831	2	28	3	44
12.0891	2	28	3	127
12.0901	2	28	3	127
12.0911	2	28	3	45
12.0971	2	4	3	44
12.0981	2	1	3	44
12.0991	2	25	3	44
12.1031	2	4	3	127
12.1041	2	1	3	127
12.1051	2	1	3	127
12.1061	2	1	3	127
12.1071	2	1	3	14
12.1081	2	25	3	72
12.1091	2	25	3	127
12.1121	2	25	3	99
12.1131	2	25	3	127
12.1141	2	25	3	16
12.1171	2	4	3	21
12.1341	2	5	3	44
12.1401	2	5	3	57
12.1621	2	28	3	44
12.1681	2	28	3	127
12.1691	2	28	3	127
12.1701	2	28	3	45
12.2271	2	1	3	44
12.2331	2	1	3	127
12.2341	2	1	3	127
12.2351	2	1	3	127
12.2361	2	1	3	14
12.2411	2	28	3	44
12.2471	2	28	3	127
12.2481	2	28	3	127
12.2491	2	28	3	45
12.2501	2	12	3	44
12.2561	2	12	3	127
12.2571	2	12	3	127
12.2581	2	12	3	23
12.2761	2	15	3	44
12.2821	2	15	3	99
12.3001	2	5	3	44
12.3061	2	5	3	57
12.3201	2	28	3	44
12.3261	2	28	3	127
12.3271	2	28	3	127
12.3281	2	28	3	45
12.3561	2	1	3	44
12.3621	2	1	3	127
12.3631	2	1	3	127
12.3641	2	1	3	127
12.3651	2	1	3	14
12.3971	2	26	3	44
12.3991	2	28	3	44
12.4031	2	26	3	127
12.4041	2	26	3	105
12.4051	2	28	3	127
12.4061	2	28	3	127
12.4071	2	28	3	45
12.4331	2	24	3	35
12.4661	2	5	3	44
12.4721	2	5	3	57
12.4781	2	28	3	44
12.4841	2	28	3	127
12.4851	2	28	3	127
12.4861	2	28	3	45
12.4871	2	1	3	44
12.4931	2	1	3	127
12.4941	2	1	3	127
12.4951	2	1	3	127
12.4961	2	1	3	14
12.5011	2	20	3	44
12.5071	2	20	3	127
12.5081	2	20	3	87
12.5571	2	28	3	44
12.5631	2	28	3	127
12.5641	2	28	3	127
12.5651	2	28	3	45
12.5981	2	18	3	44
12.6041	2	18	3	127
12.6051	2	18	3	127
12.6061	2	18	3	127
12.6071	2	18	3	32
12.6141	2	1	3	44
12.6201	2	1	3	127
12.6211	2	1	3	127
12.6221	2	1	3	127
12.6231	2	1	3	14
12.6321	2	5	3	44
12.6361	2	28	3	44
12.6381	2	5	3	57
12.6421	2	28	3	127
12.6431	2	28	3	127
12.6441	2	28	3	45
12.7151	2	28	3	44
12.7181	2	22	3	44
12.7211	2	28	3	127
12.7221	2	28	3	127
12.7231	2	28	3	45
12.7241	2	22	3	99
12.7251	2	22	3	127
12.7261	2	22	3	47
12.7431	2	1	3	44
12.7491	2	1	3	127
12.7501	2	1	3	127
12.7511	2	1	3	127
12.7521	2	1	3	14
12.7941	2	28	3	44
12.7981	2	5	3	44
12.8001	2	28	3	127
12.8011	2	28	3	127
12.8021	2	28	3	45
12.8041	2	5	3	57
12.8531	2	10	3	44
12.8551	2	15	3	44
12.8591	2	10	3	127
12.8601	2	10	3	127
12.8611	2	15	3	99
12.8621	2	10	3	127
12.8631	2	10	3	82
12.8721	2	1	3	44
12.8731	2	28	3	44
12.8781	2	1	3	127
12.8791	2	28	3	127
12.8801	2	28	3	127
12.8811	2	28	3	45
12.8821	2	1	3	99
12.8831	2	1	3	127
12.8841	2	1	3	42
12.8991	2	6	3	44
12.9051	2	6	3	127
12.9061	2	6	3	82
12.9521	2	28	3	44
12.9581	2	28	3	127
12.9591	2	28	3	127
12.9601	2	28	3	45
12.9651	2	5	3	44
12.9661	2	30	3	44
12.9711	2	5	3	57
12.9711	2	17	3	16
12.9721	2	17	3	44
12.9721	2	30	3	18
12.9771	2	17	3	127
12.9781	2	17	3	16
13.0011	2	1	3	44
13.0071	2	1	3	127
13.0081	2	1	3	127
13.0091	2	1	3	127
13.0101	2	1	3	14
13.0311	2	28	3	44
13.0371	2	28	3	127
13.0381	2	28	3	127
13.0391	2	28	3	45
13.1101	2	28	3	44
13.1161	2	28	3	127
13.1171	2	28	3	127
13.1181	2	28	3	45
13.1301	2	5	3	44
13.1301	2	1	3	44
13.1361	2	1	3	127
13.1371	2	1	3	127
13.1381	2	1	3	127
13.1391	2	1	3	14
13.1401	2	5	3	57
13.1891	2	28	3	44
13.1951	2	28	3	127
13.1961	2	28	3	127
13.1971	2	28	3	45
13.2021	2	24	3	35
13.2591	2	1	3	44
13.2651	2	1	3	127
13.2661	2	1	3	127
13.2671	2	1	3	127
13.2681	2	28	3	44
13.2681	2	1	3	14
13.2741	2	28	3	127
13.2751	2	28	3	127
13.2761	2	28	3	45
13.2961	2	5	3	44
13.3021	2	5	3	57
13.3151	2	3	3	44
13.3211	2	3	3	127
13.3221	2	3	3	127
13.3231	2	3	3	79
13.3471	2	28	3	44
13.3531	2	28	3	127
13.3541	2	28	3	127
13.3551	2	28	3	45
13.3561	2	7	3	44
13.3621	2	7	3	127
13.3631	2	7	3	127
13.3641	2	7	3	127
13.3651	2	7	3	23
13.3741	2	22	3	44
13.3801	2	22	3	127
