% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
19.072	1	0	30	1	1907	6	0	1	12	0	15	1	0	12	52
19.074	1	0	30	1	1907	8	0	1	12	0	19	1	0	12	135
19.075	1	0	30	1	1907	9	0	1	12	0	18	1	0	12	135
19.076	1	0	30	1	1908	0	0	1	12	0	17	1	0	12	24
19.104	1	0	10	5	1910	8	0	1	12	0	19	1	0	12	52
19.11	1	0	10	5	1911	4	0	1	12	0	19	1	0	12	107
19.112	1	0	27	28	1911	6	0	1	12	0	19	1	0	12	52
19.118	1	0	27	28	1912	2	0	1	12	0	19	1	0	12	135
19.119	1	0	27	28	1912	3	0	1	12	0	18	1	0	12	135
19.12	1	0	27	28	1912	4	0	1	12	0	17	1	0	12	135
19.121	1	0	27	28	1912	5	0	1	12	0	16	1	0	12	24
19.124	1	0	27	28	1912	8	0	1	12	0	19	1	0	12	135
19.125	1	0	27	28	1912	9	0	1	12	0	18	1	0	12	80
19.191	1	0	27	28	1919	5	0	1	12	0	19	1	0	12	52
19.191	1	0	30	1	1919	5	0	1	12	0	19	1	0	12	52
19.197	1	0	27	28	1920	1	0	1	12	0	19	1	0	12	135
19.198	1	0	27	28	1920	2	0	1	12	0	18	1	0	12	135
19.199	1	0	27	28	1920	3	0	1	12	0	17	1	0	12	135
19.2	1	0	27	28	1920	4	0	1	12	0	16	1	0	12	24
19.2	1	0	30	1	1920	4	0	1	12	0	19	1	0	12	107
19.201	1	0	30	1	1920	5	0	1	12	0	18	1	0	12	135
19.202	1	0	30	1	1920	6	0	1	12	0	17	1	0	12	135
19.203	1	0	27	28	1920	7	0	1	12	0	19	1	0	12	135
19.204	1	0	27	28	1920	8	0	1	12	0	18	1	0	12	80
19.204	1	0	30	1	1920	8	0	1	12	0	16	1	0	12	52
19.205	1	0	30	1	1920	9	0	1	12	0	19	1	0	12	135
19.206	1	0	30	1	1921	0	0	1	12	0	18	1	0	12	135
19.207	1	0	30	1	1921	1	0	1	12	0	17	1	0	12	135
19.208	1	0	30	1	1921	2	0	1	12	0	15	1	0	12	80
19.219	1	0	8	7	1922	3	0	1	12	0	19	1	0	12	52
19.222	1	0	14	15	1922	6	0	1	12	0	19	1	0	12	52
19.225	1	0	8	7	1922	9	0	1	12	0	19	1	0	12	135
19.226	1	0	8	7	1923	0	0	1	12	0	18	1	0	12	135
19.227	1	0	8	7	1923	1	0	1	12	0	17	1	0	12	135
19.228	1	0	8	7	1923	2	0	1	12	0	16	1	0	12	135
19.229	1	0	14	15	1923	3	0	1	12	0	19	1	0	12	80
19.229	1	0	8	7	1923	3	0	1	12	0	15	1	0	12	52
19.23	1	0	14	15	1923	4	0	1	12	0	18	1	0	12	52
19.231	1	0	8	7	1923	5	0	1	12	0	19	1	0	12	135
19.232	1	0	8	7	1923	6	0	1	12	0	18	1	0	12	135
19.233	1	0	8	7	1923	7	0	1	12	0	17	1	0	12	52
19.235	1	0	14	15	1923	9	0	1	12	0	19	1	0	12	52
19.27	1	0	27	28	1927	4	0	1	12	0	19	1	0	12	52
19.27	1	0	10	5	1927	4	0	1	12	0	19	1	0	12	52
19.273	1	0	24	25	1927	7	0	1	12	0	19	1	0	12	52
19.276	1	0	27	28	1928	0	0	1	12	0	19	1	0	12	135
19.277	1	0	27	28	1928	1	0	1	12	0	18	1	0	12	135
19.278	1	0	27	28	1928	2	0	1	12	0	17	1	0	12	135
19.279	1	0	27	28	1928	3	0	1	12	0	16	1	0	12	24
19.279	1	0	10	5	1928	3	0	1	12	0	19	1	0	12	107
19.28	1	0	24	25	1928	4	0	1	12	0	19	1	0	12	80
19.28	1	0	21	22	1928	4	0	1	12	0	19	1	0	12	52
19.281	1	0	24	25	1928	5	0	1	12	0	18	1	0	12	135
19.282	1	0	27	28	1928	6	0	1	12	0	19	1	0	12	135
19.283	1	0	27	28	1928	7	0	1	12	0	18	1	0	12	80
19.283	1	0	24	25	1928	7	0	1	12	0	17	1	0	12	52
19.284	1	0	24	25	1928	8	0	1	12	0	16	1	0	12	135
19.285	1	0	24	25	1928	9	0	1	12	0	19	1	0	12	135
19.286	1	0	21	22	1929	0	0	1	12	0	19	1	0	12	135
19.287	1	0	21	22	1929	1	0	1	12	0	18	1	0	12	135
19.288	1	0	24	25	1929	2	0	1	12	0	18	1	0	12	80
19.288	1	0	21	22	1929	2	0	1	12	0	17	1	0	12	52
19.289	1	0	24	25	1929	3	0	1	12	0	17	1	0	12	135
19.29	1	0	24	25	1929	4	0	1	12	0	19	1	0	12	107
19.292	1	0	21	22	1929	6	0	1	12	0	19	1	0	12	135
19.293	1	0	21	22	1929	7	0	1	12	0	18	1	0	12	52
19.32	1	0	30	1	1932	4	0	1	12	0	19	1	0	12	52
19.326	1	0	30	1	1933	0	0	1	12	0	19	1	0	12	135
19.327	1	0	30	1	1933	1	0	1	12	0	18	1	0	12	135
19.328	1	0	30	1	1933	2	0	1	12	0	17	1	0	12	135
19.329	1	0	30	1	1933	3	0	1	12	0	16	1	0	12	135
19.33	1	0	30	1	1933	4	0	1	12	0	15	1	0	12	52
19.332	1	0	30	1	1933	6	0	1	12	0	19	1	0	12	135
19.333	1	0	30	1	1933	7	0	1	12	0	18	1	0	12	135
19.334	1	0	30	1	1933	8	0	1	12	0	17	1	0	12	24
19.343	1	0	23	24	1934	7	0	1	12	0	19	1	0	12	52
19.349	1	0	27	28	1935	3	0	1	12	0	19	1	0	12	52
19.353	1	0	16	17	1935	7	0	1	12	0	19	1	0	12	52
19.355	1	0	27	28	1935	9	0	1	12	0	19	1	0	12	135
19.356	1	0	27	28	1936	0	0	1	12	0	18	1	0	12	135
19.357	1	0	27	28	1936	1	0	1	12	0	17	1	0	12	135
19.358	1	0	27	28	1936	2	0	1	12	0	16	1	0	12	24
19.359	1	0	16	17	1936	3	0	1	12	0	19	1	0	12	135
19.36	1	0	16	17	1936	4	0	1	12	0	18	1	0	12	107
19.361	1	0	27	28	1936	5	0	1	12	0	19	1	0	12	135
19.362	1	0	27	28	1936	6	0	1	12	0	18	1	0	12	80
19.364	1	0	29	30	1936	8	0	1	12	0	19	1	0	12	52
19.365	1	0	16	17	1936	9	0	1	12	0	19	1	0	12	52
19.37	1	0	29	30	1937	4	0	1	12	0	19	1	0	12	52
19.395	1	0	2	13	1939	9	0	1	12	0	19	1	0	12	52
19.401	1	0	2	13	1940	5	0	1	12	0	19	1	0	12	135
19.402	1	0	2	13	1940	6	0	1	12	0	18	1	0	12	135
19.403	1	0	2	13	1940	7	0	1	12	0	17	1	0	12	52
19.407	1	0	2	13	1941	1	0	1	12	0	19	1	0	12	135
19.408	1	0	2	13	1941	2	0	1	12	0	18	1	0	12	24
19.428	1	0	27	28	1943	2	0	1	12	0	19	1	0	12	52
19.434	1	0	27	28	1943	8	0	1	12	0	19	1	0	12	135
19.435	1	0	27	28	1943	9	0	1	12	0	18	1	0	12	135
19.436	1	0	27	28	1944	0	0	1	12	0	17	1	0	12	135
19.437	1	0	27	28	1944	1	0	1	12	0	16	1	0	12	24
19.437	1	0	10	5	1944	1	0	1	12	0	19	1	0	12	52
19.44	1	0	27	28	1944	4	0	1	12	0	19	1	0	12	135
19.441	1	0	27	28	1944	5	0	1	12	0	18	1	0	12	80
19.443	1	0	10	5	1944	7	0	1	12	0	19	1	0	12	107
19.449	1	0	30	1	1945	3	0	1	12	0	19	1	0	12	52
19.455	1	0	30	1	1945	9	0	1	12	0	19	1	0	12	135
19.456	1	0	30	1	1946	0	0	1	12	0	18	1	0	12	135
19.457	1	0	30	1	1946	1	0	1	12	0	17	1	0	12	135
19.458	1	0	30	1	1946	2	0	1	12	0	16	1	0	12	135
19.459	1	0	30	1	1946	3	0	1	12	0	15	1	0	12	52
19.461	1	0	30	1	1946	5	0	1	12	0	19	1	0	12	135
19.462	1	0	30	1	1946	6	0	1	12	0	18	1	0	12	135
19.463	1	0	30	1	1946	7	0	1	12	0	17	1	0	12	24
19.503	1	0	19	20	1950	7	0	1	12	0	19	1	0	12	52
19.507	1	0	27	28	1951	1	0	1	12	0	19	1	0	12	52
19.509	1	0	19	20	1951	3	0	1	12	0	19	1	0	12	135
19.51	1	0	19	20	1951	4	0	1	12	0	18	1	0	12	135
19.511	1	0	19	20	1951	5	0	1	12	0	17	1	0	12	52
19.513	1	0	27	28	1951	7	0	1	12	0	19	1	0	12	135
19.514	1	0	27	28	1951	8	0	1	12	0	18	1	0	12	135
19.515	1	0	27	28	1951	9	0	1	12	0	17	1	0	12	135
19.516	1	0	27	28	1952	0	0	1	12	0	16	1	0	12	24
19.516	1	0	19	20	1952	0	0	1	12	0	19	1	0	12	24
19.519	1	0	27	28	1952	3	0	1	12	0	19	1	0	12	135
19.52	1	0	27	28	1952	4	0	1	12	0	18	1	0	12	80
19.578	1	0	30	1	1958	2	0	1	12	0	19	1	0	12	52
19.584	1	0	30	1	1958	8	0	1	12	0	19	1	0	12	135
19.585	1	0	30	1	1958	9	0	1	12	0	18	1	0	12	135
19.586	1	0	27	28	1959	0	0	1	12	0	19	1	0	12	52
19.586	1	0	30	1	1959	0	0	1	12	0	17	1	0	12	80
19.587	1	0	30	1	1959	1	0	1	12	0	16	1	0	12	135
19.588	1	0	30	1	1959	2	0	1	12	0	15	1	0	12	107
19.59	1	0	30	1	1959	4	0	1	12	0	19	1	0	12	135
19.591	1	0	30	1	1959	5	0	1	12	0	18	1	0	12	135
19.592	1	0	27	28	1959	6	0	1	12	0	19	1	0	12	135
19.593	1	0	27	28	1959	7	0	1	12	0	18	1	0	12	135
19.594	1	0	27	28	1959	8	0	1	12	0	17	1	0	12	135
19.595	1	0	27	28	1959	9	0	1	12	0	16	1	0	12	24
19.595	1	0	30	1	1959	9	0	1	12	0	19	1	0	12	24
19.598	1	0	27	28	1960	2	0	1	12	0	19	1	0	12	135
19.599	1	0	27	28	1960	3	0	1	12	0	18	1	0	12	80
19.602	1	0	10	5	1960	6	0	1	12	0	19	1	0	12	52
19.608	1	0	10	5	1961	2	0	1	12	0	19	1	0	12	107
19.61	1	0	1	14	1961	4	0	1	12	0	19	1	0	12	52
19.616	1	0	1	14	1962	0	0	1	12	0	19	1	0	12	135
19.617	1	0	1	14	1962	1	0	1	12	0	18	1	0	12	135
19.618	1	0	1	14	1962	2	0	1	12	0	17	1	0	12	135
19.619	1	0	1	14	1962	3	0	1	12	0	16	1	0	12	24
19.622	1	0	1	14	1962	6	0	1	12	0	19	1	0	12	135
19.623	1	0	1	14	1962	7	0	1	12	0	18	1	0	12	80
19.665	1	0	27	28	1966	9	0	1	12	0	19	1	0	12	52
19.671	1	0	27	28	1967	5	0	1	12	0	19	1	0	12	135
19.672	1	0	27	28	1967	6	0	1	12	0	18	1	0	12	135
19.673	1	0	27	28	1967	7	0	1	12	0	17	1	0	12	135
19.674	1	0	27	28	1967	8	0	1	12	0	16	1	0	12	24
19.677	1	0	27	28	1968	1	0	1	12	0	19	1	0	12	135
19.678	1	0	27	28	1968	2	0	1	12	0	18	1	0	12	80
19.707	1	0	30	1	1971	1	0	1	12	0	19	1	0	12	52
19.713	1	0	30	1	1971	7	0	1	12	0	19	1	0	12	135
19.714	1	0	30	1	1971	8	0	1	12	0	18	1	0	12	135
19.715	1	0	30	1	1971	9	0	1	12	0	17	1	0	12	135
19.716	1	0	30	1	1972	0	0	1	12	0	16	1	0	12	135
19.717	1	0	30	1	1972	1	0	1	12	0	15	1	0	12	52
19.719	1	0	30	1	1972	3	0	1	12	0	19	1	0	12	135
19.72	1	0	30	1	1972	4	0	1	12	0	18	1	0	12	135
19.721	1	0	30	1	1972	5	0	1	12	0	17	1	0	12	24
19.744	1	0	27	28	1974	8	0	1	12	0	19	1	0	12	52
19.75	1	0	27	28	1975	4	0	1	12	0	19	1	0	12	135
19.751	1	0	27	28	1975	5	0	1	12	0	18	1	0	12	135
19.752	1	0	27	28	1975	6	0	1	12	0	17	1	0	12	135
19.753	1	0	27	28	1975	7	0	1	12	0	16	1	0	12	24
19.753	1	0	6	9	1975	7	0	1	12	0	19	1	0	12	52
19.756	1	0	27	28	1976	0	0	1	12	0	19	1	0	12	135
19.757	1	0	27	28	1976	1	0	1	12	0	18	1	0	12	80
19.759	1	0	6	9	1976	3	0	1	12	0	19	1	0	12	135
19.76	1	0	6	9	1976	4	0	1	12	0	18	1	0	12	135
19.761	1	0	6	9	1976	5	0	1	12	0	17	1	0	12	135
19.762	1	0	6	9	1976	6	0	1	12	0	16	1	0	12	135
19.763	1	0	6	9	1976	7	0	1	12	0	15	1	0	12	52
19.765	1	0	6	9	1976	9	0	1	12	0	19	1	0	12	135
19.766	1	0	6	9	1977	0	0	1	12	0	18	1	0	12	135
19.767	1	0	6	9	1977	1	0	1	12	0	17	1	0	12	107
19.768	1	0	10	5	1977	2	0	1	12	0	19	1	0	12	52
19.774	1	0	10	5	1977	8	0	1	12	0	19	1	0	12	107
19.801	1	0	14	15	1980	5	0	1	12	0	19	1	0	12	52
19.807	1	0	14	15	1981	1	0	1	12	0	19	1	0	12	135
19.836	1	0	30	1	1984	0	0	1	12	0	19	1	0	12	52
19.842	1	0	30	1	1984	6	0	1	12	0	19	1	0	12	135
19.843	1	0	30	1	1984	7	0	1	12	0	18	1	0	12	135
19.844	1	0	30	1	1984	8	0	1	12	0	17	1	0	12	135
19.845	1	0	30	1	1984	9	0	1	12	0	16	1	0	12	135
19.846	1	0	30	1	1985	0	0	1	12	0	15	1	0	12	52
19.848	1	0	30	1	1985	2	0	1	12	0	19	1	0	12	135
19.849	1	0	30	1	1985	3	0	1	12	0	18	1	0	12	135
19.85	1	0	30	1	1985	4	0	1	12	0	17	1	0	12	24
19.85	1	0	4	11	1985	4	0	1	12	0	19	1	0	12	52
19.856	1	0	4	11	1986	0	0	1	12	0	19	1	0	12	135
19.857	1	0	4	11	1986	1	0	1	12	0	18	1	0	12	135
19.858	1	0	4	11	1986	2	0	1	12	0	17	1	0	12	135
19.859	1	0	4	11	1986	3	0	1	12	0	16	1	0	12	24
19.862	1	0	4	11	1986	6	0	1	12	0	19	1	0	12	135
19.863	1	0	4	11	1986	7	0	1	12	0	18	1	0	12	107
19.922	1	0	18	19	1992	6	0	1	12	0	19	1	0	12	52
19.928	1	0	18	19	1993	2	0	1	12	0	19	1	0	12	135
19.929	1	0	18	19	1993	3	0	1	12	0	18	1	0	12	135
19.93	1	0	18	19	1993	4	0	1	12	0	17	1	0	12	135
19.931	1	0	18	19	1993	5	0	1	12	0	16	1	0	12	24
19.932	1	0	21	22	1993	6	0	1	12	0	19	1	0	12	52
19.934	1	0	18	19	1993	8	0	1	12	0	19	1	0	12	80
19.934	1	0	10	5	1993	8	0	1	12	0	19	1	0	12	52
19.935	1	0	18	19	1993	9	0	1	12	0	18	1	0	12	135
19.938	1	0	21	22	1994	2	0	1	12	0	19	1	0	12	135
19.939	1	0	21	22	1994	3	0	1	12	0	18	1	0	12	135
19.94	1	0	21	22	1994	4	0	1	12	0	17	1	0	12	24
19.94	1	0	10	5	1994	4	0	1	12	0	19	1	0	12	107
19.941	1	0	21	22	1994	5	0	1	12	0	16	1	0	12	24
19.944	1	0	21	22	1994	8	0	1	12	0	19	1	0	12	135
19.945	1	0	21	22	1994	9	0	1	12	0	18	1	0	12	52
19.946	1	0	21	22	1995	0	0	1	12	0	17	1	0	12	24
19.965	1	0	30	1	1996	9	0	1	12	0	19	1	0	12	52
19.971	1	0	30	1	1997	5	0	1	12	0	19	1	0	12	135
19.972	1	0	30	1	1997	6	0	1	12	0	18	1	0	12	135
19.973	1	0	30	1	1997	7	0	1	12	0	17	1	0	12	135
19.974	1	0	30	1	1997	8	0	1	12	0	16	1	0	12	135
19.975	1	0	30	1	1997	9	0	1	12	0	15	1	0	12	52
19.977	1	0	30	1	1998	1	0	1	12	0	19	1	0	12	135
19.978	1	0	30	1	1998	2	0	1	12	0	18	1	0	12	135
19.979	1	0	30	1	1998	3	0	1	12	0	17	1	0	12	24
20.024	1	0	7	8	2002	8	0	1	12	0	19	1	0	12	52
20.03	1	0	7	8	2003	4	0	1	12	0	19	1	0	12	80
20.094	1	0	30	1	2009	8	0	1	12	0	19	1	0	12	52
20.1	1	0	30	1	2010	4	0	1	12	0	19	1	0	12	135
20.101	1	0	30	1	2010	5	0	1	12	0	18	1	0	12	135
20.102	1	0	30	1	2010	6	0	1	12	0	17	1	0	12	135
20.103	1	0	30	1	2010	7	0	1	12	0	16	1	0	12	135
20.104	1	0	30	1	2010	8	0	1	12	0	15	1	0	12	52
20.104	1	0	10	5	2010	8	0	1	12	0	19	1	0	12	52
20.106	1	0	30	1	2011	0	0	1	12	0	19	1	0	12	135
20.107	1	0	30	1	2011	1	0	1	12	0	18	1	0	12	135
20.108	1	0	30	1	2011	2	0	1	12	0	17	1	0	12	24
20.11	1	0	10	5	2011	4	0	1	12	0	19	1	0	12	107
20.111	1	0	23	24	2011	5	0	1	12	0	19	1	0	12	52
20.223	1	0	30	1	2022	7	0	1	12	0	19	1	0	12	52
20.229	1	0	30	1	2023	3	0	1	12	0	19	1	0	12	135
20.23	1	0	30	1	2023	4	0	1	12	0	18	1	0	12	135
20.231	1	0	30	1	2023	5	0	1	12	0	17	1	0	12	135
20.232	1	0	30	1	2023	6	0	1	12	0	16	1	0	12	135
20.233	1	0	30	1	2023	7	0	1	12	0	15	1	0	12	52
20.235	1	0	30	1	2023	9	0	1	12	0	19	1	0	12	135
20.236	1	0	30	1	2024	0	0	1	12	0	18	1	0	12	135
20.237	1	0	30	1	2024	1	0	1	12	0	17	1	0	12	24
20.266	1	0	10	5	2027	0	0	1	12	0	19	1	0	12	52
20.272	1	0	10	5	2027	6	0	1	12	0	19	1	0	12	107
20.328	1	0	3	12	2033	2	0	1	12	0	19	1	0	12	52
20.334	1	0	3	12	2033	8	0	1	12	0	19	1	0	12	135
20.335	1	0	3	12	2033	9	0	1	12	0	18	1	0	12	135
20.336	1	0	3	12	2034	0	0	1	12	0	17	1	0	12	52
20.34	1	0	3	12	2034	4	0	1	12	0	19	1	0	12	135
20.341	1	0	3	12	2034	5	0	1	12	0	18	1	0	12	52
20.351	1	0	17	18	2035	5	0	1	12	0	19	1	0	12	52
20.352	1	0	30	1	2035	6	0	1	12	0	19	1	0	12	52
20.357	1	0	17	18	2036	1	0	1	12	0	19	1	0	12	135
20.358	1	0	30	1	2036	2	0	1	12	0	19	1	0	12	135
20.359	1	0	30	1	2036	3	0	1	12	0	18	1	0	12	135
20.36	1	0	30	1	2036	4	0	1	12	0	17	1	0	12	135
20.361	1	0	30	1	2036	5	0	1	12	0	16	1	0	12	135
20.362	1	0	17	18	2036	6	0	1	12	0	19	1	0	12	80
20.362	1	0	30	1	2036	6	0	1	12	0	15	1	0	12	52
20.363	1	0	17	18	2036	7	0	1	12	0	18	1	0	12	135
20.364	1	0	30	1	2036	8	0	1	12	0	19	1	0	12	135
20.365	1	0	30	1	2036	9	0	1	12	0	18	1	0	12	135
20.366	1	0	17	18	2037	0	0	1	12	0	17	1	0	12	107
20.366	1	0	30	1	2037	0	0	1	12	0	17	1	0	12	24
20.367	1	0	17	18	2037	1	0	1	12	0	19	1	0	12	135
20.368	1	0	17	18	2037	2	0	1	12	0	18	1	0	12	135
20.369	1	0	17	18	2037	3	0	1	12	0	16	1	0	12	135
20.38	1	0	14	15	2038	4	0	1	12	0	19	1	0	12	52
20.386	1	0	14	15	2039	0	0	1	12	0	19	1	0	12	135
20.432	1	0	10	5	2043	6	0	1	12	0	19	1	0	12	52
20.438	1	0	10	5	2044	2	0	1	12	0	19	1	0	12	107
20.481	1	0	30	1	2048	5	0	1	12	0	19	1	0	12	52
20.487	1	0	30	1	2049	1	0	1	12	0	19	1	0	12	135
20.488	1	0	30	1	2049	2	0	1	12	0	18	1	0	12	135
20.489	1	0	30	1	2049	3	0	1	12	0	17	1	0	12	135
20.49	1	0	30	1	2049	4	0	1	12	0	16	1	0	12	135
20.491	1	0	30	1	2049	5	0	1	12	0	15	1	0	12	52
20.493	1	0	30	1	2049	7	0	1	12	0	19	1	0	12	135
20.494	1	0	30	1	2049	8	0	1	12	0	18	1	0	12	135
20.495	1	0	30	1	2049	9	0	1	12	0	17	1	0	12	24
20.588	1	0	21	22	2059	2	0	1	12	0	19	1	0	12	52
20.594	1	0	21	22	2059	8	0	1	12	0	19	1	0	12	135
20.595	1	0	21	22	2059	9	0	1	12	0	18	1	0	12	135
20.596	1	0	21	22	2060	0	0	1	12	0	17	1	0	12	52
20.598	1	0	10	5	2060	2	0	1	12	0	19	1	0	12	52
20.6	1	0	21	22	2060	4	0	1	12	0	19	1	0	12	135
20.601	1	0	21	22	2060	5	0	1	12	0	18	1	0	12	52
20.604	1	0	10	5	2060	8	0	1	12	0	19	1	0	12	107
20.61	1	0	30	1	2061	4	0	1	12	0	19	1	0	12	52
20.616	1	0	30	1	2062	0	0	1	12	0	19	1	0	12	135
20.617	1	0	30	1	2062	1	0	1	12	0	18	1	0	12	135
20.618	1	0	30	1	2062	2	0	1	12	0	17	1	0	12	135
20.619	1	0	30	1	2062	3	0	1	12	0	16	1	0	12	135
20.62	1	0	30	1	2062	4	0	1	12	0	15	1	0	12	52
20.622	1	0	30	1	2062	6	0	1	12	0	19	1	0	12	135
20.623	1	0	30	1	2062	7	0	1	12	0	18	1	0	12	135
20.624	1	0	30	1	2062	8	0	1	12	0	17	1	0	12	24
20.686	1	0	8	7	2069	0	0	1	12	0	19	1	0	12	52
20.692	1	0	8	7	2069	6	0	1	12	0	19	1	0	12	135
20.693	1	0	8	7	2069	7	0	1	12	0	18	1	0	12	135
20.694	1	0	8	7	2069	8	0	1	12	0	17	1	0	12	135
20.695	1	0	8	7	2069	9	0	1	12	0	16	1	0	12	135
20.696	1	0	8	7	2070	0	0	1	12	0	15	1	0	12	52
20.698	1	0	8	7	2070	2	0	1	12	0	19	1	0	12	135
20.699	1	0	8	7	2070	3	0	1	12	0	18	1	0	12	135
20.7	1	0	8	7	2070	4	0	1	12	0	17	1	0	12	52
20.739	1	0	30	1	2074	3	0	1	12	0	19	1	0	12	52
20.745	1	0	30	1	2074	9	0	1	12	0	19	1	0	12	135
20.746	1	0	30	1	2075	0	0	1	12	0	18	1	0	12	135
20.747	1	0	30	1	2075	1	0	1	12	0	17	1	0	12	135
20.748	1	0	30	1	2075	2	0	1	12	0	16	1	0	12	135
20.749	1	0	30	1	2075	3	0	1	12	0	15	1	0	12	52
20.751	1	0	30	1	2075	5	0	1	12	0	19	1	0	12	135
20.752	1	0	30	1	2075	6	0	1	12	0	18	1	0	12	135
20.753	1	0	30	1	2075	7	0	1	12	0	17	1	0	12	24
20.764	1	0	10	5	2076	8	0	1	12	0	19	1	0	12	52
20.77	1	0	10	5	2077	4	0	1	12	0	19	1	0	12	107
20.793	1	0	12	3	2079	7	0	1	12	0	19	1	0	12	52
20.799	1	0	12	3	2080	3	0	1	12	0	19	1	0	12	135
20.8	1	0	12	3	2080	4	0	1	12	0	18	1	0	12	135
20.801	1	0	12	3	2080	5	0	1	12	0	17	1	0	12	135
20.802	1	0	12	3	2080	6	0	1	12	0	16	1	0	12	24
20.805	1	0	12	3	2080	9	0	1	12	0	19	1	0	12	135
20.806	1	0	12	3	2081	0	0	1	12	0	18	1	0	12	135
20.868	1	0	30	1	2087	2	0	1	12	0	19	1	0	12	52
20.874	1	0	30	1	2087	8	0	1	12	0	19	1	0	12	135
20.875	1	0	30	1	2087	9	0	1	12	0	18	1	0	12	135
20.876	1	0	30	1	2088	0	0	1	12	0	17	1	0	12	135
20.877	1	0	30	1	2088	1	0	1	12	0	16	1	0	12	135
20.878	1	0	30	1	2088	2	0	1	12	0	15	1	0	12	52
20.879	1	0	23	24	2088	3	0	1	12	0	19	1	0	12	52
20.88	1	0	30	1	2088	4	0	1	12	0	19	1	0	12	135
20.881	1	0	30	1	2088	5	0	1	12	0	18	1	0	12	135
20.882	1	0	30	1	2088	6	0	1	12	0	17	1	0	12	24
20.895	1	0	22	23	2089	9	0	1	12	0	19	1	0	12	52
20.901	1	0	22	23	2090	5	0	1	12	0	19	1	0	12	24
20.93	1	0	10	5	2093	4	0	1	12	0	19	1	0	12	52
20.932	1	0	15	16	2093	6	0	1	12	0	19	1	0	12	52
20.936	1	0	10	5	2094	0	0	1	12	0	19	1	0	12	107
20.938	1	0	15	16	2094	2	0	1	12	0	19	1	0	12	135
20.939	1	0	15	16	2094	3	0	1	12	0	18	1	0	12	135
20.94	1	0	15	16	2094	4	0	1	12	0	17	1	0	12	135
20.941	1	0	15	16	2094	5	0	1	12	0	16	1	0	12	135
20.942	1	0	15	16	2094	6	0	1	12	0	15	1	0	12	52
20.944	1	0	15	16	2094	8	0	1	12	0	19	1	0	12	135
20.945	1	0	15	16	2094	9	0	1	12	0	18	1	0	12	135
20.946	1	0	15	16	2095	0	0	1	12	0	17	1	0	12	107
20.949	1	0	16	17	2095	3	0	1	12	0	19	1	0	12	52
20.955	1	0	16	17	2095	9	0	1	12	0	19	1	0	12	135
20.956	1	0	16	17	2096	0	0	1	12	0	18	1	0	12	107
20.959	1	0	14	15	2096	3	0	1	12	0	19	1	0	12	52
20.961	1	0	16	17	2096	5	0	1	12	0	19	1	0	12	52
20.964	1	0	29	30	2096	8	0	1	12	0	19	1	0	12	52
20.965	1	0	14	15	2096	9	0	1	12	0	19	1	0	12	135
20.97	1	0	29	30	2097	4	0	1	12	0	19	1	0	12	52
20.997	1	0	30	1	2100	1	0	1	12	0	19	1	0	12	52
21.003	1	0	30	1	2100	7	0	1	12	0	19	1	0	12	135
21.004	1	0	30	1	2100	8	0	1	12	0	18	1	0	12	135
21.005	1	0	30	1	2100	9	0	1	12	0	17	1	0	12	135
21.006	1	0	30	1	2101	0	0	1	12	0	16	1	0	12	135
21.007	1	0	30	1	2101	1	0	1	12	0	15	1	0	12	52
21.009	1	0	30	1	2101	3	0	1	12	0	19	1	0	12	135
21.01	1	0	30	1	2101	4	0	1	12	0	18	1	0	12	135
21.011	1	0	30	1	2101	5	0	1	12	0	17	1	0	12	24
21.041	1	0	11	4	2104	5	0	1	12	0	19	1	0	12	52
21.047	1	0	11	4	2105	1	0	1	12	0	19	1	0	12	135
21.048	1	0	11	4	2105	2	0	1	12	0	18	1	0	12	107
21.053	1	0	11	4	2105	7	0	1	12	0	19	1	0	12	52
21.096	1	0	10	5	2110	0	0	1	12	0	19	1	0	12	52
21.102	1	0	10	5	2110	6	0	1	12	0	19	1	0	12	107
21.126	1	0	30	1	2113	0	0	1	12	0	19	1	0	12	52
21.132	1	0	30	1	2113	6	0	1	12	0	19	1	0	12	135
21.133	1	0	30	1	2113	7	0	1	12	0	18	1	0	12	135
21.134	1	0	30	1	2113	8	0	1	12	0	17	1	0	12	135
21.135	1	0	30	1	2113	9	0	1	12	0	16	1	0	12	135
21.136	1	0	30	1	2114	0	0	1	12	0	15	1	0	12	52
21.138	1	0	30	1	2114	2	0	1	12	0	19	1	0	12	135
21.139	1	0	30	1	2114	3	0	1	12	0	18	1	0	12	135
21.14	1	0	30	1	2114	4	0	1	12	0	17	1	0	12	24
21.244	1	0	21	22	2124	8	0	1	12	0	19	1	0	12	52
21.25	1	0	21	22	2125	4	0	1	12	0	19	1	0	12	135
21.251	1	0	21	22	2125	5	0	1	12	0	18	1	0	12	135
21.252	1	0	21	22	2125	6	0	1	12	0	17	1	0	12	52
21.254	1	0	19	20	2125	8	0	1	12	0	19	1	0	12	52
21.255	1	0	30	1	2125	9	0	1	12	0	19	1	0	12	52
21.256	1	0	21	22	2126	0	0	1	12	0	19	1	0	12	135
21.257	1	0	21	22	2126	1	0	1	12	0	18	1	0	12	52
21.26	1	0	19	20	2126	4	0	1	12	0	19	1	0	12	135
21.261	1	0	30	1	2126	5	0	1	12	0	19	1	0	12	135
